keyword,date,value
Carlton Lake Bottom logged,13/04/2023 09:00,-10.273
Carlton Lake Bottom logged,13/04/2023 10:00,-10.28
Carlton Lake Bottom logged,13/04/2023 11:00,-10.284
Carlton Lake Bottom logged,13/04/2023 12:00,-10.282
Carlton Lake Bottom logged,13/04/2023 13:00,-10.285
Carlton Lake Bottom logged,13/04/2023 14:00,-10.296
Carlton Lake Bottom logged,13/04/2023 15:00,-10.306
Carlton Lake Bottom logged,13/04/2023 16:00,-10.316
Carlton Lake Bottom logged,13/04/2023 17:00,-10.323
Carlton Lake Bottom logged,13/04/2023 18:00,-10.33
Carlton Lake Bottom logged,13/04/2023 19:00,-10.337
Carlton Lake Bottom logged,13/04/2023 20:00,-10.339
Carlton Lake Bottom logged,13/04/2023 21:00,-10.344
Carlton Lake Bottom logged,13/04/2023 22:00,-10.348
Carlton Lake Bottom logged,13/04/2023 23:00,-10.35
Carlton Lake Bottom logged,14/04/2023 00:00,-10.351
Carlton Lake Bottom logged,14/04/2023 01:00,-10.35
Carlton Lake Bottom logged,14/04/2023 02:00,-10.347
Carlton Lake Bottom logged,14/04/2023 03:00,-10.349
Carlton Lake Bottom logged,14/04/2023 04:00,-10.354
Carlton Lake Bottom logged,14/04/2023 05:00,-10.358
Carlton Lake Bottom logged,14/04/2023 06:00,-10.362
Carlton Lake Bottom logged,14/04/2023 07:00,-10.365
Carlton Lake Bottom logged,14/04/2023 08:00,-10.37
Carlton Lake Bottom logged,14/04/2023 09:00,-10.374
Carlton Lake Bottom logged,14/04/2023 10:00,-10.378
Carlton Lake Bottom logged,14/04/2023 11:00,-10.379
Carlton Lake Bottom logged,14/04/2023 12:00,-10.38
Carlton Lake Bottom logged,14/04/2023 13:00,-10.379
Carlton Lake Bottom logged,14/04/2023 14:00,-10.376
Carlton Lake Bottom logged,14/04/2023 15:00,-10.377
Carlton Lake Bottom logged,14/04/2023 16:00,-10.383
Carlton Lake Bottom logged,14/04/2023 17:00,-10.391
Carlton Lake Bottom logged,14/04/2023 18:00,-10.399
Carlton Lake Bottom logged,14/04/2023 19:00,-10.406
Carlton Lake Bottom logged,14/04/2023 20:00,-10.413
Carlton Lake Bottom logged,14/04/2023 21:00,-10.418
Carlton Lake Bottom logged,14/04/2023 22:00,-10.424
Carlton Lake Bottom logged,14/04/2023 23:00,-10.431
Carlton Lake Bottom logged,15/04/2023 00:00,-10.436
Carlton Lake Bottom logged,15/04/2023 01:00,-10.44
Carlton Lake Bottom logged,15/04/2023 02:00,-10.441
Carlton Lake Bottom logged,15/04/2023 03:00,-10.439
Carlton Lake Bottom logged,15/04/2023 04:00,-10.441
Carlton Lake Bottom logged,15/04/2023 05:00,-10.449
Carlton Lake Bottom logged,15/04/2023 06:00,-10.464
Carlton Lake Bottom logged,15/04/2023 07:00,-10.473
Carlton Lake Bottom logged,15/04/2023 08:00,-10.485
Carlton Lake Bottom logged,15/04/2023 09:00,-10.497
Carlton Lake Bottom logged,15/04/2023 10:00,-10.508
Carlton Lake Bottom logged,15/04/2023 11:00,-10.516
Carlton Lake Bottom logged,15/04/2023 12:00,-10.522
Carlton Lake Bottom logged,15/04/2023 13:00,-10.529
Carlton Lake Bottom logged,15/04/2023 14:00,-10.534
Carlton Lake Bottom logged,15/04/2023 15:00,-10.536
Carlton Lake Bottom logged,15/04/2023 16:00,-10.536
Carlton Lake Bottom logged,15/04/2023 17:00,-10.542
Carlton Lake Bottom logged,15/04/2023 18:00,-10.548
Carlton Lake Bottom logged,15/04/2023 19:00,-10.553
Carlton Lake Bottom logged,15/04/2023 20:00,-10.559
Carlton Lake Bottom logged,15/04/2023 21:00,-10.562
Carlton Lake Bottom logged,15/04/2023 22:00,-10.566
Carlton Lake Bottom logged,15/04/2023 23:00,-10.568
Carlton Lake Bottom logged,16/04/2023 00:00,-10.57
Carlton Lake Bottom logged,16/04/2023 01:00,-10.57
Carlton Lake Bottom logged,16/04/2023 02:00,-10.569
Carlton Lake Bottom logged,16/04/2023 03:00,-10.564
Carlton Lake Bottom logged,16/04/2023 04:00,-10.559
Carlton Lake Bottom logged,16/04/2023 05:00,-10.55
Carlton Lake Bottom logged,16/04/2023 06:00,-10.55
Carlton Lake Bottom logged,16/04/2023 07:00,-10.556
Carlton Lake Bottom logged,16/04/2023 08:00,-10.562
Carlton Lake Bottom logged,16/04/2023 09:00,-10.569
Carlton Lake Bottom logged,16/04/2023 10:00,-10.572
Carlton Lake Bottom logged,16/04/2023 11:00,-10.575
Carlton Lake Bottom logged,16/04/2023 12:00,-10.574
Carlton Lake Bottom logged,16/04/2023 13:00,-10.573
Carlton Lake Bottom logged,16/04/2023 14:00,-10.573
Carlton Lake Bottom logged,16/04/2023 15:00,-10.572
Carlton Lake Bottom logged,16/04/2023 16:00,-10.565
Carlton Lake Bottom logged,16/04/2023 17:00,-10.552
Carlton Lake Bottom logged,16/04/2023 18:00,-10.552
Carlton Lake Bottom logged,16/04/2023 19:00,-10.558
Carlton Lake Bottom logged,16/04/2023 20:00,-10.563
Carlton Lake Bottom logged,16/04/2023 21:00,-10.568
Carlton Lake Bottom logged,16/04/2023 22:00,-10.57
Carlton Lake Bottom logged,16/04/2023 23:00,-10.573
Carlton Lake Bottom logged,17/04/2023 00:00,-10.573
Carlton Lake Bottom logged,17/04/2023 01:00,-10.573
Carlton Lake Bottom logged,17/04/2023 02:00,-10.573
Carlton Lake Bottom logged,17/04/2023 03:00,-10.571
Carlton Lake Bottom logged,17/04/2023 04:00,-10.568
Carlton Lake Bottom logged,17/04/2023 05:00,-10.56
Carlton Lake Bottom logged,17/04/2023 06:00,-10.553
Carlton Lake Bottom logged,17/04/2023 07:00,-10.556
Carlton Lake Bottom logged,17/04/2023 08:00,-10.567
Carlton Lake Bottom logged,17/04/2023 09:00,-10.578
Carlton Lake Bottom logged,17/04/2023 10:00,-10.586
Carlton Lake Bottom logged,17/04/2023 11:00,-10.592
Carlton Lake Bottom logged,17/04/2023 12:00,-10.595
Carlton Lake Bottom logged,17/04/2023 13:00,-10.596
Carlton Lake Bottom logged,17/04/2023 14:00,-10.598
Carlton Lake Bottom logged,17/04/2023 15:00,-10.597
Carlton Lake Bottom logged,17/04/2023 16:00,-10.597
Carlton Lake Bottom logged,17/04/2023 17:00,-10.585
Carlton Lake Bottom logged,17/04/2023 18:00,-10.573
Carlton Lake Bottom logged,17/04/2023 19:00,-10.574
Carlton Lake Bottom logged,17/04/2023 20:00,-10.585
Carlton Lake Bottom logged,17/04/2023 21:00,-10.595
Carlton Lake Bottom logged,17/04/2023 22:00,-10.604
Carlton Lake Bottom logged,17/04/2023 23:00,-10.61
Carlton Lake Bottom logged,18/04/2023 00:00,-10.612
Carlton Lake Bottom logged,18/04/2023 01:00,-10.612
Carlton Lake Bottom logged,18/04/2023 02:00,-10.611
Carlton Lake Bottom logged,18/04/2023 03:00,-10.61
Carlton Lake Bottom logged,18/04/2023 04:00,-10.609
Carlton Lake Bottom logged,18/04/2023 05:00,-10.607
Carlton Lake Bottom logged,18/04/2023 06:00,-10.591
Carlton Lake Bottom logged,18/04/2023 07:00,-10.582
Carlton Lake Bottom logged,18/04/2023 08:00,-10.584
Carlton Lake Bottom logged,18/04/2023 09:00,-10.592
Carlton Lake Bottom logged,18/04/2023 10:00,-10.601
Carlton Lake Bottom logged,18/04/2023 11:00,-10.604
Carlton Lake Bottom logged,18/04/2023 12:00,-10.603
Carlton Lake Bottom logged,18/04/2023 13:00,-10.603
Carlton Lake Bottom logged,18/04/2023 14:00,-10.601
Carlton Lake Bottom logged,18/04/2023 15:00,-10.598
Carlton Lake Bottom logged,18/04/2023 16:00,-10.595
Carlton Lake Bottom logged,18/04/2023 17:00,-10.587
Carlton Lake Bottom logged,18/04/2023 18:00,-10.57
Carlton Lake Bottom logged,18/04/2023 19:00,-10.554
Carlton Lake Bottom logged,18/04/2023 20:00,-10.557
Carlton Lake Bottom logged,18/04/2023 21:00,-10.569
Carlton Lake Bottom logged,18/04/2023 22:00,-10.577
Carlton Lake Bottom logged,18/04/2023 23:00,-10.582
Carlton Lake Bottom logged,19/04/2023 00:00,-10.584
Carlton Lake Bottom logged,19/04/2023 01:00,-10.582
Carlton Lake Bottom logged,19/04/2023 02:00,-10.579
Carlton Lake Bottom logged,19/04/2023 03:00,-10.575
Carlton Lake Bottom logged,19/04/2023 04:00,-10.573
Carlton Lake Bottom logged,19/04/2023 05:00,-10.57
Carlton Lake Bottom logged,19/04/2023 06:00,-10.561
Carlton Lake Bottom logged,19/04/2023 07:00,-10.545
Carlton Lake Bottom logged,19/04/2023 08:00,-10.538
Carlton Lake Bottom logged,19/04/2023 09:00,-10.544
Carlton Lake Bottom logged,19/04/2023 10:00,-10.553
Carlton Lake Bottom logged,19/04/2023 11:00,-10.561
Carlton Lake Bottom logged,19/04/2023 12:00,-10.566
Carlton Lake Bottom logged,19/04/2023 13:00,-10.567
Carlton Lake Bottom logged,19/04/2023 14:00,-10.567
Carlton Lake Bottom logged,19/04/2023 15:00,-10.565
Carlton Lake Bottom logged,19/04/2023 16:00,-10.563
Carlton Lake Bottom logged,19/04/2023 17:00,-10.562
Carlton Lake Bottom logged,19/04/2023 18:00,-10.548
Carlton Lake Bottom logged,19/04/2023 19:00,-10.529
Carlton Lake Bottom logged,19/04/2023 20:00,-10.518
Carlton Lake Bottom logged,19/04/2023 21:00,-10.525
Carlton Lake Bottom logged,19/04/2023 22:00,-10.533
Carlton Lake Bottom logged,19/04/2023 23:00,-10.54
Carlton Lake Bottom logged,20/04/2023 00:00,-10.544
Carlton Lake Bottom logged,20/04/2023 01:00,-10.542
Carlton Lake Bottom logged,20/04/2023 02:00,-10.541
Carlton Lake Bottom logged,20/04/2023 03:00,-10.538
Carlton Lake Bottom logged,20/04/2023 04:00,-10.534
Carlton Lake Bottom logged,20/04/2023 05:00,-10.532
Carlton Lake Bottom logged,20/04/2023 06:00,-10.532
Carlton Lake Bottom logged,20/04/2023 07:00,-10.52
Carlton Lake Bottom logged,20/04/2023 08:00,-10.504
Carlton Lake Bottom logged,20/04/2023 09:00,-10.498
Carlton Lake Bottom logged,20/04/2023 09:15,-10.498
Carlton Lake Bottom logged,20/04/2023 09:30,-10.498
Carlton Lake Bottom logged,20/04/2023 09:45,-10.498
Carlton Lake Bottom logged,20/04/2023 10:00,-15.36
Carlton Lake Bottom logged,20/04/2023 10:15,-10.498
Carlton Lake Bottom logged,20/04/2023 10:30,-10.498
Carlton Lake Bottom logged,20/04/2023 10:45,-10.498
Carlton Lake Bottom logged,20/04/2023 11:00,-10.498
Carlton Lake Bottom logged,20/04/2023 12:00,-10.495
Carlton Lake Bottom logged,20/04/2023 13:00,-10.494
Carlton Lake Bottom logged,20/04/2023 14:00,-10.489
Carlton Lake Bottom logged,20/04/2023 15:00,-10.483
Carlton Lake Bottom logged,20/04/2023 16:00,-10.479
Carlton Lake Bottom logged,20/04/2023 17:00,-10.475
Carlton Lake Bottom logged,20/04/2023 18:00,-10.467
Carlton Lake Bottom logged,20/04/2023 19:00,-10.447
Carlton Lake Bottom logged,20/04/2023 20:00,-10.427
Carlton Lake Bottom logged,20/04/2023 21:00,-10.42
Carlton Lake Bottom logged,20/04/2023 22:00,-10.431
Carlton Lake Bottom logged,20/04/2023 23:00,-10.443
Carlton Lake Bottom logged,21/04/2023 00:00,-10.445
Carlton Lake Bottom logged,21/04/2023 01:00,-10.446
Carlton Lake Bottom logged,21/04/2023 02:00,-10.444
Carlton Lake Bottom logged,21/04/2023 03:00,-10.438
Carlton Lake Bottom logged,21/04/2023 04:00,-10.428
Carlton Lake Bottom logged,21/04/2023 05:00,-10.42
Carlton Lake Bottom logged,21/04/2023 06:00,-10.416
Carlton Lake Bottom logged,21/04/2023 07:00,-10.405
Carlton Lake Bottom logged,21/04/2023 08:00,-10.382
Carlton Lake Bottom logged,21/04/2023 11:00,-10.365
Carlton Lake Bottom logged,21/04/2023 12:00,-10.374
Carlton Lake Bottom logged,21/04/2023 13:00,-10.382
Carlton Lake Bottom logged,21/04/2023 14:00,-10.386
Carlton Lake Bottom logged,21/04/2023 15:00,-10.386
Carlton Lake Bottom logged,21/04/2023 16:00,-10.384
Carlton Lake Bottom logged,21/04/2023 17:00,-10.378
Carlton Lake Bottom logged,21/04/2023 18:00,-10.373
Carlton Lake Bottom logged,21/04/2023 19:00,-10.368
Carlton Lake Bottom logged,21/04/2023 20:00,-10.359
Carlton Lake Bottom logged,21/04/2023 21:00,-10.336
Carlton Lake Bottom logged,21/04/2023 22:00,-10.317
Carlton Lake Bottom logged,21/04/2023 23:00,-10.313
Carlton Lake Bottom logged,22/04/2023 00:00,-10.32
Carlton Lake Bottom logged,22/04/2023 01:00,-10.327
Carlton Lake Bottom logged,22/04/2023 02:00,-10.325
Carlton Lake Bottom logged,22/04/2023 03:00,-10.32
Carlton Lake Bottom logged,22/04/2023 04:00,-10.315
Carlton Lake Bottom logged,22/04/2023 05:00,-10.307
Carlton Lake Bottom logged,22/04/2023 06:00,-10.301
Carlton Lake Bottom logged,22/04/2023 07:00,-10.295
Carlton Lake Bottom logged,22/04/2023 08:00,-10.291
Carlton Lake Bottom logged,22/04/2023 09:00,-10.277
Carlton Lake Bottom logged,22/04/2023 10:00,-10.258
Carlton Lake Bottom logged,22/04/2023 11:00,-10.251
Carlton Lake Bottom logged,22/04/2023 12:00,-10.261
Carlton Lake Bottom logged,22/04/2023 13:00,-10.271
Carlton Lake Bottom logged,22/04/2023 14:00,-10.278
Carlton Lake Bottom logged,22/04/2023 15:00,-10.282
Carlton Lake Bottom logged,22/04/2023 16:00,-10.285
Carlton Lake Bottom logged,22/04/2023 17:00,-10.283
Carlton Lake Bottom logged,22/04/2023 18:00,-10.283
Carlton Lake Bottom logged,22/04/2023 19:00,-10.28
Carlton Lake Bottom logged,22/04/2023 20:00,-10.278
Carlton Lake Bottom logged,22/04/2023 21:00,-10.267
Carlton Lake Bottom logged,22/04/2023 22:00,-10.249
Carlton Lake Bottom logged,22/04/2023 23:00,-10.241
Carlton Lake Bottom logged,23/04/2023 00:00,-10.248
Carlton Lake Bottom logged,23/04/2023 01:00,-10.259
Carlton Lake Bottom logged,23/04/2023 02:00,-10.266
Carlton Lake Bottom logged,23/04/2023 03:00,-10.269
Carlton Lake Bottom logged,23/04/2023 04:00,-10.269
Carlton Lake Bottom logged,23/04/2023 05:00,-10.269
Carlton Lake Bottom logged,23/04/2023 06:00,-10.267
Carlton Lake Bottom logged,23/04/2023 07:00,-10.265
Carlton Lake Bottom logged,23/04/2023 08:00,-10.266
Carlton Lake Bottom logged,23/04/2023 09:00,-10.261
Carlton Lake Bottom logged,23/04/2023 10:00,-10.247
Carlton Lake Bottom logged,23/04/2023 11:00,-10.237
Carlton Lake Bottom logged,23/04/2023 12:00,-10.237
Carlton Lake Bottom logged,23/04/2023 13:00,-10.251
Carlton Lake Bottom logged,23/04/2023 14:00,-10.263
Carlton Lake Bottom logged,23/04/2023 15:00,-10.272
Carlton Lake Bottom logged,23/04/2023 16:00,-10.275
Carlton Lake Bottom logged,23/04/2023 17:00,-10.28
Carlton Lake Bottom logged,23/04/2023 18:00,-10.284
Carlton Lake Bottom logged,23/04/2023 19:00,-10.284
Carlton Lake Bottom logged,23/04/2023 20:00,-10.289
Carlton Lake Bottom logged,23/04/2023 21:00,-10.291
Carlton Lake Bottom logged,23/04/2023 22:00,-10.281
Carlton Lake Bottom logged,23/04/2023 23:00,-10.274
Carlton Lake Bottom logged,24/04/2023 00:00,-10.276
Carlton Lake Bottom logged,24/04/2023 01:00,-10.29
Carlton Lake Bottom logged,24/04/2023 02:00,-10.305
Carlton Lake Bottom logged,24/04/2023 03:00,-10.318
Carlton Lake Bottom logged,24/04/2023 04:00,-10.324
Carlton Lake Bottom logged,24/04/2023 05:00,-10.329
Carlton Lake Bottom logged,24/04/2023 06:00,-10.335
Carlton Lake Bottom logged,24/04/2023 07:00,-10.342
Carlton Lake Bottom logged,24/04/2023 08:00,-10.355
Carlton Lake Bottom logged,24/04/2023 09:00,-10.366
Carlton Lake Bottom logged,24/04/2023 10:00,-10.366
Carlton Lake Bottom logged,24/04/2023 11:00,-10.363
Carlton Lake Bottom logged,24/04/2023 12:00,-10.366
Carlton Lake Bottom logged,24/04/2023 13:00,-10.381
Carlton Lake Bottom logged,24/04/2023 14:00,-10.4
Carlton Lake Bottom logged,24/04/2023 15:00,-10.413
Carlton Lake Bottom logged,24/04/2023 16:00,-10.423
Carlton Lake Bottom logged,24/04/2023 17:00,-10.429
Carlton Lake Bottom logged,24/04/2023 18:00,-10.436
Carlton Lake Bottom logged,24/04/2023 19:00,-10.44
Carlton Lake Bottom logged,24/04/2023 20:00,-10.445
Carlton Lake Bottom logged,24/04/2023 21:00,-10.449
Carlton Lake Bottom logged,24/04/2023 22:00,-10.445
Carlton Lake Bottom logged,24/04/2023 23:00,-10.437
Carlton Lake Bottom logged,25/04/2023 00:00,-10.431
Carlton Lake Bottom logged,25/04/2023 01:00,-10.441
Carlton Lake Bottom logged,25/04/2023 02:00,-10.45
Carlton Lake Bottom logged,25/04/2023 03:00,-10.461
Carlton Lake Bottom logged,25/04/2023 04:00,-10.47
Carlton Lake Bottom logged,25/04/2023 05:00,-10.476
Carlton Lake Bottom logged,25/04/2023 06:00,-10.482
Carlton Lake Bottom logged,25/04/2023 07:00,-10.485
Carlton Lake Bottom logged,25/04/2023 08:00,-10.491
Carlton Lake Bottom logged,25/04/2023 09:00,-10.495
Carlton Lake Bottom logged,25/04/2023 10:00,-10.498
Carlton Lake Bottom logged,25/04/2023 11:00,-10.489
Carlton Lake Bottom logged,25/04/2023 12:00,-10.484
Carlton Lake Bottom logged,25/04/2023 13:00,-10.484
Carlton Lake Bottom logged,25/04/2023 14:00,-10.495
Carlton Lake Bottom logged,25/04/2023 15:00,-10.505
Carlton Lake Bottom logged,25/04/2023 16:00,-10.51
Carlton Lake Bottom logged,25/04/2023 17:00,-10.513
Carlton Lake Bottom logged,25/04/2023 18:00,-10.513
Carlton Lake Bottom logged,25/04/2023 19:00,-10.513
Carlton Lake Bottom logged,25/04/2023 20:00,-10.511
Carlton Lake Bottom logged,25/04/2023 21:00,-10.513
Carlton Lake Bottom logged,25/04/2023 22:00,-10.513
Carlton Lake Bottom logged,25/04/2023 23:00,-10.506
Carlton Lake Bottom logged,26/04/2023 00:00,-10.497
Carlton Lake Bottom logged,26/04/2023 01:00,-10.491
Carlton Lake Bottom logged,26/04/2023 02:00,-10.493
Carlton Lake Bottom logged,26/04/2023 03:00,-10.497
Carlton Lake Bottom logged,26/04/2023 04:00,-10.501
Carlton Lake Bottom logged,26/04/2023 05:00,-10.502
Carlton Lake Bottom logged,26/04/2023 06:00,-10.502
Carlton Lake Bottom logged,26/04/2023 07:00,-10.505
Carlton Lake Bottom logged,26/04/2023 08:00,-10.507
Carlton Lake Bottom logged,26/04/2023 09:00,-10.508
Carlton Lake Bottom logged,26/04/2023 10:00,-10.508
Carlton Lake Bottom logged,26/04/2023 11:00,-10.501
Carlton Lake Bottom logged,26/04/2023 12:00,-10.49
Carlton Lake Bottom logged,26/04/2023 13:00,-10.483
Carlton Lake Bottom logged,26/04/2023 14:00,-10.484
Carlton Lake Bottom logged,26/04/2023 15:00,-10.492
Carlton Lake Bottom logged,26/04/2023 16:00,-10.498
Carlton Lake Bottom logged,26/04/2023 17:00,-10.502
Carlton Lake Bottom logged,26/04/2023 18:00,-10.503
Carlton Lake Bottom logged,26/04/2023 19:00,-10.504
Carlton Lake Bottom logged,26/04/2023 20:00,-10.503
Carlton Lake Bottom logged,26/04/2023 21:00,-10.502
Carlton Lake Bottom logged,26/04/2023 22:00,-10.502
Carlton Lake Bottom logged,26/04/2023 23:00,-10.502
Carlton Lake Bottom logged,27/04/2023 00:00,-10.496
Carlton Lake Bottom logged,27/04/2023 01:00,-10.481
Carlton Lake Bottom logged,27/04/2023 02:00,-10.469
Carlton Lake Bottom logged,27/04/2023 03:00,-10.467
Carlton Lake Bottom logged,27/04/2023 04:00,-10.467
Carlton Lake Bottom logged,27/04/2023 05:00,-10.467
Carlton Lake Bottom logged,27/04/2023 06:00,-10.466
Carlton Lake Bottom logged,27/04/2023 07:00,-10.467
Carlton Lake Bottom logged,27/04/2023 08:00,-10.466
Carlton Lake Bottom logged,27/04/2023 09:00,-10.466
Carlton Lake Bottom logged,27/04/2023 10:00,-10.465
Carlton Lake Bottom logged,27/04/2023 11:00,-10.459
Carlton Lake Bottom logged,27/04/2023 12:00,-10.448
Carlton Lake Bottom logged,27/04/2023 13:00,-10.436
Carlton Lake Bottom logged,27/04/2023 14:00,-10.43
Carlton Lake Bottom logged,27/04/2023 15:00,-10.432
Carlton Lake Bottom logged,27/04/2023 16:00,-10.431
Carlton Lake Bottom logged,27/04/2023 17:00,-10.431
Carlton Lake Bottom logged,27/04/2023 18:00,-10.43
Carlton Lake Bottom logged,27/04/2023 19:00,-10.426
Carlton Lake Bottom logged,27/04/2023 20:00,-10.421
Carlton Lake Bottom logged,27/04/2023 21:00,-10.417
Carlton Lake Bottom logged,27/04/2023 22:00,-10.414
Carlton Lake Bottom logged,27/04/2023 23:00,-10.408
Carlton Lake Bottom logged,28/04/2023 00:00,-10.403
Carlton Lake Bottom logged,28/04/2023 01:00,-10.392
Carlton Lake Bottom logged,28/04/2023 02:00,-10.376
Carlton Lake Bottom logged,28/04/2023 03:00,-10.368
Carlton Lake Bottom logged,28/04/2023 04:00,-10.366
Carlton Lake Bottom logged,28/04/2023 05:00,-10.365
Carlton Lake Bottom logged,28/04/2023 06:00,-10.365
Carlton Lake Bottom logged,28/04/2023 07:00,-10.367
Carlton Lake Bottom logged,28/04/2023 08:00,-10.37
Carlton Lake Bottom logged,28/04/2023 09:00,-10.373
Carlton Lake Bottom logged,28/04/2023 10:00,-10.376
Carlton Lake Bottom logged,28/04/2023 11:00,-10.381
Carlton Lake Bottom logged,28/04/2023 12:00,-10.383
Carlton Lake Bottom logged,28/04/2023 13:00,-10.383
Carlton Lake Bottom logged,28/04/2023 14:00,-10.384
Carlton Lake Bottom logged,28/04/2023 15:00,-10.39
Carlton Lake Bottom logged,28/04/2023 16:00,-10.4
Carlton Lake Bottom logged,28/04/2023 17:00,-10.408
Carlton Lake Bottom logged,28/04/2023 18:00,-10.417
Carlton Lake Bottom logged,28/04/2023 19:00,-10.425
Carlton Lake Bottom logged,28/04/2023 20:00,-10.43
Carlton Lake Bottom logged,28/04/2023 21:00,-10.435
Carlton Lake Bottom logged,28/04/2023 22:00,-10.44
Carlton Lake Bottom logged,28/04/2023 23:00,-10.443
Carlton Lake Bottom logged,29/04/2023 00:00,-10.446
Carlton Lake Bottom logged,29/04/2023 01:00,-10.448
Carlton Lake Bottom logged,29/04/2023 02:00,-10.446
Carlton Lake Bottom logged,29/04/2023 03:00,-10.443
Carlton Lake Bottom logged,29/04/2023 04:00,-10.44
Carlton Lake Bottom logged,29/04/2023 05:00,-10.44
